2.395,0.001,-0.000,0.001,-0.000,0.0,0.4,-0.001,-0.008,0.000,0.000,-0.173
2.495,0.001,-0.000,0.001,-0.000,0.0,0.4,0.001,-0.008,0.000,0.000,-0.175
2.595,0.001,-0.000,0.001,-0.000,0.0,0.4,-0.001,-0.008,0.000,0.000,-0.176
2.695,0.001,-0.000,0.001,-0.000,0.0,0.4,-0.001,-0.008,0.000,0.000,-0.178
2.795,0.001,-0.000,0.001,-0.000,0.0,0.4,0.001,-0.008,0.000,0.000,-0.179
2.895,0.001,-0.000,0.001,-0.000,0.0,0.4,-0.003,-0.008,0.000,0.000,-0.181
2.995,0.001,-0.000,0.001,-0.000,0.0,0.4,-0.001,-0.008,0.000,0.000,-0.182
3.095,0.001,-0.000,0.001,-0.000,0.0,0.4,-0.001,-0.009,0.000,0.000,-0.184
3.195,0.001,-0.000,0.001,-0.000,0.0,0.4,-0.001,-0.009,0.000,0.000,-0.185
3.295,0.001,-0.000,0.001,-0.000,0.0,0.4,-0.001,-0.009,0.000,0.000,-0.187
3.395,0.001,-0.000,0.001,-0.000,0.0,0.4,-0.001,-0.009,0.000,0.000,-0.188
3.493,0.001,-0.000,0.001,-0.000,0.0,0.4,-0.001,-0.009,0.000,0.000,-0.190
3.595,0.001,-0.000,0.001,-0.000,0.0,0.4,-0.001,-0.009,0.000,0.000,-0.191
3.693,0.001,-0.000,0.001,-0.000,0.0,0.4,-0.004,-0.009,0.000,0.000,-0.192
3.795,0.001,-0.000,0.001,-0.000,0.0,0.5,-0.002,-0.010,0.000,0.000,-0.194
3.895,0.001,-0.000,0.001,-0.000,0.0,0.4,0.004,-0.009,0.000,0.000,-0.196
3.995,0.001,-0.000,0.001,-0.000,0.0,0.4,-0.003,-0.010,0.000,0.000,-0.197
4.095,0.001,-0.000,0.000,-0.000,0.0,0.4,0.001,-0.009,-0.000,0.000,-0.201
4.193,0.001,-0.000,0.000,-0.000,0.0,0.4,-0.002,-0.009,-0.000,0.000,-0.202
4.295,0.001,-0.000,0.000,-0.000,0.0,0.5,-0.003,-0.010,-0.000,0.000,-0.205
4.395,0.001,-0.000,0.000,-0.000,0.0,0.5,-0.002,-0.010,-0.000,0.000,-0.207
4.495,0.001,-0.000,0.000,-0.000,0.0,0.5,-0.002,-0.010,-0.000,0.000,-0.208
4.595,0.001,-0.000,0.000,-0.000,0.0,0.5,0.001,-0.010,-0.000,0.000,-0.210
4.695,0.001,-0.000,0.000,-0.000,0.0,0.5,-0.001,-0.010,-0.000,0.000,-0.212
4.795,0.001,-0.000,0.000,-0.000,0.0,0.5,-0.001,-0.010,-0.000,0.000,-0.214
4.895,0.001,-0.000,0.000,-0.000,0.0,0.5,-0.001,-0.010,-0.000,0.000,-0.215
4.995,0.001,-0.000,0.000,-0.000,0.0,0.5,-0.002,-0.010,-0.000,0.000,-0.217
5.095,0.001,-0.000,0.000,-0.000,0.0,0.5,0.001,-0.010,0.000,0.000,-0.217
5.195,0.001,-0.000,0.000,-0.000,0.0,0.5,0.001,-0.010,0.000,0.000,-0.219
5.293,0.001,-0.000,0.000,-0.000,0.0,0.5,0.001,-0.010,0.000,0.000,-0.221
5.393,0.001,-0.000,0.000,-0.000,0.0,0.5,-0.001,-0.010,0.000,0.000,-0.222
5.493,0.001,-0.000,0.000,-0.000,0.0,0.5,-0.002,-0.011,0.000,0.000,-0.224
5.595,0.001,-0.000,0.000,-0.000,0.0,0.5,-0.002,-0.011,0.000,0.000,-0.226
5.695,0.001,-0.000,0.000,-0.000,0.0,0.5,-0.001,-0.011,0.000,0.000,-0.227
5.795,0.001,-0.000,0.000,-0.000,0.0,0.5,-0.001,-0.011,0.000,0.000,-0.229
5.895,0.001,-0.000,0.000,-0.000,0.0,0.5,-0.001,-0.011,0.000,0.000,-0.231
5.995,0.000,-0.000,0.000,-0.000,0.5,0.5,-0.001,-0.000,0.000,0.025,-0.232
6.095,0.026,0.000,0.020,0.000,2.1,0.5,0.904,0.106,0.496,0.513,-0.608
6.195,0.099,0.008,0.094,0.005,9.4,8.5,-0.612,-0.018,0.992,0.959,-0.358
6.295,0.211,0.035,0.210,0.036,18.1,20.2,-0.277,-0.080,1.399,1.372,-0.444
6.393,0.342,0.086,0.349,0.097,23.8,25.6,0.549,-0.042,1.619,1.500,0.000
6.495,0.484,0.154,0.493,0.167,26.7,26.5,-0.054,-0.032,1.509,1.500,-0.621
6.595,0.618,0.221,0.626,0.233,26.2,25.7,0.385,0.008,1.481,1.500,-0.814
6.695,0.753,0.287,0.761,0.294,26.1,23.5,0.096,0.064,1.489,1.500,-0.789
6.795,0.887,0.354,0.895,0.355,26.8,25.6,-0.324,0.020,1.471,1.500,-0.969
6.895,1.021,0.422,1.028,0.422,27.3,27.2,-0.107,0.010,1.494,1.500,-0.807
6.993,1.147,0.487,1.158,0.489,27.0,27.2,-0.109,0.001,1.500,1.500,-0.780
7.095,1.288,0.558,1.294,0.558,26.5,26.5,0.223,0.029,1.488,1.500,-0.849
7.193,1.415,0.622,1.426,0.623,28.1,26.9,0.016,0.056,1.498,1.500,-0.787
7.295,1.551,0.702,1.560,0.698,32.7,32.0,-0.290,0.034,1.537,1.500,-0.439
7.395,1.675,0.786,1.676,0.779,35.3,38.2,-0.544,-0.090,1.380,1.485,-1.281
7.495,1.785,0.864,1.766,0.850,35.3,36.6,0.802,0.031,0.878,1.185,-1.494
7.595,1.870,0.924,1.832,0.896,35.4,35.3,-0.342,-0.022,0.242,0.885,-1.500
7.695,1.867,0.921,1.875,0.927,33.4,35.2,-0.984,-0.119,0.794,0.544,0.000
7.795,1.975,0.985,1.970,0.982,22.3,22.6,0.649,0.042,1.241,1.266,-0.328
7.895,2.095,1.015,2.076,1.007,4.7,4.1,-1.238,-0.046,1.088,1.216,-1.377
7.993,2.211,1.008,2.189,1.002,-12.7,-10.2,-0.027,-0.033,1.196,1.270,-1.242
8.095,2.344,0.958,2.313,0.958,-28.7,-27.9,0.363,0.070,1.469,1.464,-0.699
